university,id,timestamp,event_type,year
MIPT,31044,468515,1,2008
MIPT,31044,405661,0,2008
MIPT,31044,936958,1,2008
MePhi,32220,60596,0,2021
MePhi,32220,706833,1,2021
MePhi,32220,174394,0,2008
MePhi,32220,405959,1,2008
MePhi,32220,286183,0,2011
MePhi,32220,749251,1,2011
MePhi,32220,784941,0,2019
MePhi,32220,966627,1,2019
MePhi,32220,34418,0,2013
MePhi,32220,295279,1,2013
MePhi,32220,683192,0,2012
MePhi,32220,946963,1,2012
MePhi,32220,649179,0,2016
MePhi,32220,934652,1,2016
MePhi,32220,920022,0,2019
MePhi,32220,982119,1,2019
MePhi,32220,529221,0,2013
MePhi,32220,890767,1,2013
MSU,19500,502483,0,2014
MSU,19500,893370,1,2014
BMSTU,8309,280268,0,2020
BMSTU,8309,815029,1,2020
BMSTU,8309,888154,0,2020
BMSTU,8309,914630,1,2020
BMSTU,8309,565065,0,2020
BMSTU,8309,700624,1,2020
MePhi,25327,525063,0,2022
MePhi,25327,610243,1,2022
MePhi,25327,260116,0,2019
MePhi,25327,719706,1,2019
MePhi,25327,416299,0,2019
MePhi,25327,488267,1,2019
MePhi,25327,159395,0,2022
MePhi,25327,169389,1,2022
HSE,24298,620123,0,2013
HSE,24298,776319,1,2013
HSE,24298,68740,0,2014
HSE,24298,579348,1,2014
HSE,24298,865158,0,2020
HSE,24298,951666,1,2020
HSE,24298,683959,0,2008
HSE,24298,772832,1,2008
HSE,24298,234600,0,2015
HSE,24298,318469,1,2015
HSE,24298,328764,0,2018
HSE,24298,607682,1,2018
HSE,24298,415615,0,2022
HSE,24298,755665,1,2022
HSE,24298,668329,0,2016
HSE,24298,775571,1,2016
MSU,12112,191028,0,2013
MSU,12112,379999,1,2013
MSU,12112,267888,0,2020
MSU,12112,826640,1,2020
MSU,12112,228527,0,2017
MSU,12112,926723,1,2017
MSU,12112,751760,0,2012
MSU,12112,953732,1,2012
MSU,12112,80309,0,2011
MSU,12112,243095,1,2011
MIPT,3009,449979,0,2017
MIPT,3009,557715,1,2017
RUDN,34587,526609,0,2017
RUDN,34587,866423,1,2017
RUDN,34587,567856,0,2010
RUDN,34587,709329,1,2010
RUDN,34587,933184,0,2017
RUDN,34587,947424,1,2017
RUDN,34587,591620,0,2015
RUDN,34587,757632,1,2015
RUDN,34587,36501,0,2010
RUDN,34587,63212,1,2010
RUDN,44221,441066,0,2009
RUDN,44221,955385,1,2009
RUDN,44221,255366,0,2016
RUDN,44221,835694,1,2016
MSU,41690,449275,0,2016
MSU,41690,870280,1,2016
MSU,41690,779404,0,2019
MSU,41690,859060,1,2019
MSU,41690,967899,0,2012
MSU,41690,969326,1,2012
MSU,41690,297270,0,2022
MSU,41690,921218,1,2022
MSU,41690,843519,0,2009
MSU,41690,912285,1,2009
MSU,41690,993287,0,2011
MSU,41690,994768,1,2011
MSU,41690,976009,0,2016
MSU,41690,998266,1,2016
MSU,41690,496712,0,2009
MSU,41690,940891,1,2009
MSU,41690,266656,0,2011
MSU,41690,380965,1,2011
MSU,41690,242820,0,2018
MSU,41690,551393,1,2018
MePhi,30674,104603,0,2014
MePhi,30674,954783,1,2014
MePhi,30674,200894,0,2021
MePhi,30674,820126,1,2021
MePhi,30674,141437,0,2009
MePhi,30674,344677,1,2009
MSU,8542,729990,0,2015
MSU,8542,797039,1,2015
MSU,36713,359339,0,2020
MSU,36713,868336,1,2020
MSU,30943,207195,0,2014
MSU,30943,369330,1,2014
MSU,30943,876409,0,2010
MSU,30943,978563,1,2010
MSU,30943,827761,0,2009
MSU,30943,998005,1,2009
MSU,30943,864994,0,2012
MSU,30943,922879,1,2012
MSU,30943,318201,0,2021
MSU,30943,562472,1,2021
MIPT,13741,253461,0,2022
MIPT,13741,661986,1,2022
MIPT,13741,387748,0,2014
MIPT,13741,984697,1,2014
HSE,2287,47202,0,2013
HSE,2287,936459,1,2013
HSE,2287,992585,0,2016
HSE,2287,998064,1,2016
HSE,2287,697532,0,2016
HSE,2287,732591,1,2016
HSE,2287,964540,0,2011
HSE,2287,986974,1,2011
HSE,2287,278946,0,2009
HSE,2287,953174,1,2009
HSE,2287,980947,0,2020
HSE,2287,991127,1,2020
HSE,2287,334236,0,2018
HSE,2287,744378,1,2018
HSE,2287,395402,0,2015
HSE,2287,581521,1,2015
HSE,2287,964247,0,2017
HSE,2287,982537,1,2017
HSE,2287,493913,0,2010
HSE,2287,723865,1,2010
BMSTU,32676,533544,0,2009
BMSTU,32676,922850,1,2009
BMSTU,32676,833731,0,2021
BMSTU,32676,943823,1,2021
BMSTU,32676,694448,0,2013
BMSTU,32676,886216,1,2013
BMSTU,32676,632616,0,2021
BMSTU,32676,929321,1,2021
BMSTU,32676,425842,0,2021
BMSTU,32676,505694,1,2021
BMSTU,32676,375701,0,2014
BMSTU,32676,978923,1,2014
BMSTU,32676,822150,0,2019
BMSTU,32676,984739,1,2019
BMSTU,32676,658050,0,2018
BMSTU,32676,848826,1,2018
BMSTU,32676,919327,0,2018
BMSTU,32676,963140,1,2018
HSE,5289,680247,0,2017
HSE,5289,697586,1,2017
HSE,5289,32089,0,2019
HSE,5289,209183,1,2019
HSE,5289,564928,0,2021
HSE,5289,843695,1,2021
HSE,5289,985887,0,2016
HSE,5289,991513,1,2016
HSE,5289,518474,0,2010
HSE,5289,749094,1,2010
HSE,5289,501873,0,2015
HSE,5289,779049,1,2015
HSE,5289,748727,0,2009
HSE,5289,810055,1,2009
HSE,5289,104205,0,2020
HSE,5289,769712,1,2020
HSE,5289,189125,0,2017
HSE,5289,999287,1,2017
HSE,5289,36632,0,2019
HSE,5289,971055,1,2019
MISIS,33375,931561,0,2021
MISIS,33375,937316,1,2021
MISIS,33375,613131,0,2013
MISIS,33375,624283,1,2013
MISIS,33375,491700,0,2021
MISIS,33375,879290,1,2021
MISIS,33375,899831,0,2014
MISIS,33375,982620,1,2014
MISIS,33375,63714,0,2014
MISIS,33375,957083,1,2014
MISIS,33375,14675,0,2020
MISIS,33375,524334,1,2020
MePhi,4785,362525,0,2010
MePhi,4785,621855,1,2010
MePhi,4785,630854,0,2022
MePhi,4785,983259,1,2022
MePhi,4785,15828,0,2012
MePhi,4785,360014,1,2012
MePhi,4785,968550,0,2021
MePhi,4785,988807,1,2021
MePhi,4785,396677,0,2010
MePhi,4785,677333,1,2010
MePhi,4785,215584,0,2022
MePhi,4785,917271,1,2022
HSE,29495,176318,0,2009
HSE,29495,251831,1,2009
HSE,29495,133928,0,2016
HSE,29495,454283,1,2016
HSE,29495,605276,0,2017
HSE,29495,922604,1,2017
HSE,29495,30822,0,2018
HSE,29495,898226,1,2018
BMSTU,17083,940759,0,2018
BMSTU,17083,982445,1,2018
BMSTU,17083,296187,0,2015
BMSTU,17083,433624,1,2015
BMSTU,17083,585066,0,2021
BMSTU,17083,723594,1,2021
BMSTU,17083,904750,0,2012
BMSTU,17083,943433,1,2012
BMSTU,17083,926907,0,2022
BMSTU,17083,969297,1,2022
BMSTU,17083,574466,0,2018
BMSTU,17083,961364,1,2018
BMSTU,17083,501590,0,2016
BMSTU,17083,794583,1,2016
BMSTU,17083,950781,0,2014
BMSTU,17083,980676,1,2014
MePhi,31185,525359,0,2011
MePhi,31185,830770,1,2011
MePhi,31185,358335,0,2021
MePhi,31185,638091,1,2021
MePhi,31185,432056,0,2022
MePhi,31185,939784,1,2022
MePhi,31185,441276,0,2013
MePhi,31185,931803,1,2013
MePhi,31185,819051,0,2022
MePhi,31185,865121,1,2022
MePhi,31185,120955,0,2013
MePhi,31185,662114,1,2013
RUDN,12557,117004,0,2011
RUDN,12557,803551,1,2011
RUDN,12557,576292,0,2014
RUDN,12557,795491,1,2014
RUDN,12557,103732,0,2017
RUDN,12557,710704,1,2017
RUDN,12557,863326,0,2009
RUDN,12557,963351,1,2009
RUDN,12557,165232,0,2017
RUDN,12557,587428,1,2017
RUDN,12557,503347,0,2017
RUDN,12557,721488,1,2017
RUDN,12557,214046,0,2020
RUDN,12557,216490,1,2020
RUDN,12557,824904,0,2020
RUDN,12557,959138,1,2020
RUDN,12557,591227,0,2011
RUDN,12557,919560,1,2011
HSE,5377,749662,0,2020
HSE,5377,992916,1,2020
HSE,5377,942604,0,2010
HSE,5377,942702,1,2010
HSE,5377,451516,0,2017
HSE,5377,997250,1,2017
MePhi,36613,31925,0,2018
MePhi,36613,362392,1,2018
MePhi,36613,865720,0,2019
MePhi,36613,978430,1,2019
MePhi,36613,431450,0,2017
MePhi,36613,457558,1,2017
MePhi,36613,699976,0,2011
MePhi,36613,806345,1,2011
MePhi,36613,883475,0,2018
MePhi,36613,941742,1,2018
MSU,13278,660208,0,2013
MSU,13278,894464,1,2013
MSU,13278,421450,0,2019
MSU,13278,940926,1,2019
MSU,13278,451426,0,2018
MSU,13278,569695,1,2018
MSU,13278,924150,0,2012
MSU,13278,998648,1,2012
MSU,13278,590929,0,2011
MSU,13278,883819,1,2011
MSU,13278,970349,0,2013
MSU,13278,983925,1,2013
MSU,13278,885263,0,2014
MSU,13278,999968,1,2014
MePhi,39700,674170,0,2017
MePhi,39700,870205,1,2017
MSU,46985,962756,0,2022
MSU,46985,971597,1,2022
MSU,46985,768519,0,2016
MSU,46985,821098,1,2016
MIPT,43478,251264,0,2020
MIPT,43478,575364,1,2020
MIPT,43478,390031,0,2018
MIPT,43478,454008,1,2018
MIPT,43478,271338,0,2008
MIPT,43478,787064,1,2008
MIPT,43478,589303,0,2012
MIPT,43478,591817,1,2012
MSU,21225,716505,0,2018
MSU,21225,809963,1,2018
MSU,21225,369849,0,2018
MSU,21225,503508,1,2018
MSU,21225,544452,0,2022
MSU,21225,688395,1,2022
MSU,21225,355201,0,2018
MSU,21225,942142,1,2018
MSU,37937,815915,0,2013
MSU,37937,848955,1,2013
RUDN,43221,876876,0,2010
RUDN,43221,901453,1,2010
RUDN,43221,750946,0,2019
RUDN,43221,831881,1,2019
RUDN,43221,35087,0,2021
RUDN,43221,679975,1,2021
RUDN,43221,857722,0,2017
RUDN,43221,998596,1,2017
RUDN,43221,34958,0,2008
RUDN,43221,947111,1,2008
RUDN,43221,609810,0,2015
RUDN,43221,989682,1,2015
RUDN,43221,717053,0,2014
RUDN,43221,846020,1,2014
RUDN,43221,499473,0,2012
RUDN,43221,832631,1,2012
RUDN,43221,227238,0,2014
RUDN,43221,791922,1,2014
RUDN,43221,988441,0,2017
RUDN,43221,998829,1,2017
MIPT,12890,619165,0,2021
MIPT,12890,901722,1,2021
MIPT,12890,382623,0,2021
MIPT,12890,397671,1,2021
MIPT,12890,640176,0,2018
MIPT,12890,874972,1,2018
MIPT,12890,532675,0,2021
MIPT,12890,727399,1,2021
MIPT,12890,831249,0,2021
MIPT,12890,962303,1,2021
MIPT,12890,517120,0,2018
MIPT,12890,521548,1,2018
MIPT,12890,127294,0,2016
MIPT,12890,913483,1,2016
MePhi,28051,324035,0,2012
MePhi,28051,586542,1,2012
MePhi,28051,343818,0,2014
MePhi,28051,883240,1,2014
MePhi,28051,689830,0,2022
MePhi,28051,765465,1,2022
MePhi,28051,147089,0,2011
MePhi,28051,728029,1,2011
MePhi,28051,54628,0,2018
MePhi,28051,373549,1,2018
MePhi,28051,34480,0,2022
MePhi,28051,819948,1,2022
MePhi,28051,458111,0,2013
MePhi,28051,947738,1,2013
MePhi,28051,189510,0,2013
MePhi,28051,549486,1,2013
MSU,45650,524855,0,2014
MSU,45650,757234,1,2014
MISIS,18542,138208,0,2012
MISIS,18542,381162,1,2012
MISIS,18542,145679,0,2016
MISIS,18542,242794,1,2016
MISIS,18542,319355,0,2009
MISIS,18542,392308,1,2009
MISIS,18542,789642,0,2013
MISIS,18542,909590,1,2013
MISIS,18542,149876,0,2014
MISIS,18542,956831,1,2014
MISIS,18542,809262,0,2019
MISIS,18542,869738,1,2019
MIPT,5454,831847,0,2020
MIPT,5454,982310,1,2020
MIPT,5454,167357,0,2013
MIPT,5454,750875,1,2013
MIPT,5454,244269,0,2013
MIPT,5454,599486,1,2013
MIPT,5454,517246,0,2017
MIPT,5454,537166,1,2017
MIPT,5454,623197,0,2018
MIPT,5454,670169,1,2018
MIPT,5454,481784,0,2018
MIPT,5454,991764,1,2018
MIPT,5454,341845,0,2019
MIPT,5454,853568,1,2019
MIPT,5454,111140,0,2012
MIPT,5454,833992,1,2012
MIPT,5454,913097,0,2021
MIPT,5454,963578,1,2021
MIPT,5454,977157,0,2018
MIPT,5454,997994,1,2018
HSE,43375,548189,0,2020
HSE,43375,675482,1,2020
MePhi,29188,936496,0,2019
MePhi,29188,973147,1,2019
MePhi,29188,622017,0,2010
MePhi,29188,702457,1,2010
MePhi,29188,125573,0,2010
MePhi,29188,949584,1,2010
MePhi,29188,627071,0,2015
MePhi,29188,970050,1,2015
MePhi,29188,328584,0,2013
MePhi,29188,346148,1,2013
MePhi,29188,274354,0,2011
MePhi,29188,464681,1,2011
MePhi,29188,19343,0,2010
MePhi,29188,792721,1,2010
MePhi,29188,514166,0,2018
MePhi,29188,910520,1,2018
BMSTU,20275,874478,0,2015
BMSTU,20275,893625,1,2015
BMSTU,20275,345898,0,2011
BMSTU,20275,810152,1,2011
BMSTU,10662,339934,0,2011
BMSTU,10662,605677,1,2011
BMSTU,10662,651725,0,2018
BMSTU,10662,675241,1,2018
BMSTU,10662,312450,0,2022
BMSTU,10662,666882,1,2022
BMSTU,10662,523641,0,2011
BMSTU,10662,823612,1,2011
BMSTU,10662,771461,0,2009
BMSTU,10662,798090,1,2009
MSU,29482,590416,0,2019
MSU,29482,636611,1,2019
MSU,29482,919144,0,2008
MSU,29482,961798,1,2008
MSU,29482,144065,0,2012
MSU,29482,665490,1,2012
MSU,29482,395032,0,2020
MSU,29482,601536,1,2020
MSU,29482,632346,0,2013
MSU,29482,655978,1,2013
MSU,29482,730142,0,2013
MSU,29482,924397,1,2013
MSU,29482,863582,0,2008
MSU,29482,882104,1,2008
MSU,29482,443290,0,2018
MSU,29482,896038,1,2018
MSU,29482,45080,0,2020
MSU,29482,90480,1,2020
RUDN,43209,346095,0,2019
RUDN,43209,539326,1,2019
RUDN,43209,84832,0,2009
RUDN,43209,770390,1,2009
RUDN,43209,912007,0,2021
RUDN,43209,990906,1,2021
RUDN,43209,116468,0,2020
RUDN,43209,791967,1,2020
RUDN,43209,887063,0,2014
RUDN,43209,966818,1,2014
RUDN,43209,557085,0,2016
RUDN,43209,967077,1,2016
RUDN,43209,619845,0,2012
RUDN,43209,720082,1,2012
RUDN,43209,826130,0,2012
RUDN,43209,864693,1,2012
RUDN,43209,379378,0,2021
RUDN,43209,672592,1,2021
RUDN,43209,471339,0,2014
RUDN,43209,533445,1,2014
MePhi,4792,900559,0,2009
MePhi,4792,970254,1,2009
MePhi,20129,911508,0,2021
MePhi,20129,916822,1,2021
MePhi,20129,723633,0,2011
MePhi,20129,731214,1,2011
MePhi,20129,788379,0,2009
MePhi,20129,897935,1,2009
MePhi,20129,246734,0,2020
MePhi,20129,412338,1,2020
MePhi,20129,648988,0,2009
MePhi,20129,676003,1,2009
MePhi,20129,41307,0,2019
MePhi,20129,797815,1,2019
MePhi,20129,237031,0,2009
MePhi,20129,381059,1,2009
MePhi,20129,685720,0,2016
MePhi,20129,688258,1,2016
HSE,22027,271990,0,2012
HSE,22027,351791,1,2012
HSE,22027,280661,0,2015
HSE,22027,493834,1,2015
HSE,22027,781163,0,2021
HSE,22027,821957,1,2021
HSE,22027,576435,0,2012
HSE,22027,742588,1,2012
HSE,22027,22162,0,2011
HSE,22027,831470,1,2011
HSE,22027,937403,0,2021
HSE,22027,988461,1,2021
HSE,34261,965674,0,2019
HSE,34261,982090,1,2019
HSE,34261,989516,0,2016
HSE,34261,989942,1,2016
HSE,34261,596745,0,2012
HSE,34261,883318,1,2012
HSE,34261,172752,0,2013
HSE,34261,493267,1,2013
HSE,34261,551315,0,2017
HSE,34261,699704,1,2017
HSE,34261,311172,0,2008
HSE,34261,578066,1,2008
MePhi,44703,433962,0,2008
MePhi,44703,897098,1,2008
MePhi,44703,885488,0,2017
MePhi,44703,996725,1,2017
MePhi,44703,739093,0,2017
MePhi,44703,757192,1,2017
MePhi,44703,492666,0,2021
MePhi,44703,776390,1,2021
MePhi,44703,473355,0,2018
MePhi,44703,661444,1,2018
MePhi,44703,330303,0,2021
MePhi,44703,819651,1,2021
MePhi,44703,838316,0,2015
MePhi,44703,890543,1,2015
MePhi,44703,477582,0,2011
MePhi,44703,564499,1,2011
MePhi,44703,631682,0,2012
MePhi,44703,804662,1,2012
BMSTU,27603,700584,0,2022
BMSTU,27603,880971,1,2022
MISIS,10604,134351,0,2011
MISIS,10604,798939,1,2011
MIPT,10041,982547,0,2019
MIPT,10041,988815,1,2019
MIPT,10041,319151,0,2008
MIPT,10041,347447,1,2008
MIPT,10041,825868,0,2011
MIPT,10041,835073,1,2011
MIPT,22806,841302,0,2018
MIPT,22806,943284,1,2018
MIPT,22806,372576,0,2009
MIPT,22806,966255,1,2009
MIPT,22806,555496,0,2015
MIPT,22806,961983,1,2015
HSE,13777,704592,0,2018
HSE,13777,954540,1,2018
MISIS,49076,551576,0,2018
MISIS,49076,993196,1,2018
MISIS,49076,774339,0,2015
MISIS,49076,920292,1,2015
MISIS,49076,150061,0,2013
MISIS,49076,801653,1,2013
MISIS,49076,305200,0,2013
MISIS,49076,548453,1,2013
MIPT,35894,982020,0,2017
MIPT,35894,997093,1,2017
MIPT,35894,508438,0,2011
MIPT,35894,538570,1,2011
MIPT,35894,373700,0,2012
MIPT,35894,997808,1,2012
MIPT,35894,497428,0,2009
MIPT,35894,917536,1,2009
MIPT,35894,111368,0,2008
MIPT,35894,461859,1,2008
MIPT,35894,379829,0,2010
MIPT,35894,871196,1,2010
MIPT,35894,328514,0,2016
MIPT,35894,383737,1,2016
MIPT,35894,361001,0,2009
MIPT,35894,731908,1,2009
MIPT,35894,272568,0,2013
MIPT,35894,345221,1,2013
BMSTU,3152,904446,0,2022
BMSTU,3152,977582,1,2022
BMSTU,3152,73274,0,2018
BMSTU,3152,228292,1,2018
BMSTU,3152,625523,0,2016
BMSTU,3152,770627,1,2016
BMSTU,3152,17794,0,2013
BMSTU,3152,641164,1,2013
MSU,37351,934899,0,2017
MSU,37351,951944,1,2017
MSU,37351,516670,0,2020
MSU,37351,638764,1,2020
MIPT,48141,779697,0,2011
MIPT,48141,934496,1,2011
MISIS,1564,808379,0,2015
MISIS,1564,899668,1,2015
MISIS,1564,100253,0,2014
MISIS,1564,883939,1,2014
MISIS,1564,530588,0,2010
MISIS,1564,769332,1,2010
MISIS,1564,306636,0,2011
MISIS,1564,836154,1,2011
MISIS,1564,846440,0,2011
MISIS,1564,944542,1,2011
MISIS,1564,396902,0,2020
MISIS,1564,504956,1,2020
MISIS,1564,979027,0,2008
MISIS,1564,988978,1,2008
MISIS,1564,951837,0,2018
MISIS,1564,951911,1,2018
MISIS,1564,571409,0,2009
MISIS,1564,966534,1,2009
HSE,1637,761909,0,2009
HSE,1637,779893,1,2009
HSE,1637,871668,0,2013
HSE,1637,937398,1,2013
HSE,1637,834904,0,2013
HSE,1637,951926,1,2013
HSE,1637,303018,0,2022
HSE,1637,424198,1,2022
HSE,1637,870885,0,2009
HSE,1637,953853,1,2009
HSE,1637,725230,0,2020
HSE,1637,999440,1,2020
MSU,17803,65413,0,2012
MSU,17803,626340,1,2012
MSU,17803,236519,0,2009
MSU,17803,992059,1,2009
MSU,17803,102509,0,2018
MSU,17803,272473,1,2018
MSU,17803,60680,0,2020
MSU,17803,983147,1,2020
MSU,17803,240389,0,2014
MSU,17803,924837,1,2014
MSU,17803,14512,0,2013
MSU,17803,629099,1,2013
MSU,17803,82081,0,2022
MSU,17803,227124,1,2022
MISIS,29203,610809,0,2020
MISIS,29203,930131,1,2020
MISIS,29203,543060,0,2015
MISIS,29203,643220,1,2015
MISIS,29203,16771,0,2014
MISIS,29203,876249,1,2014
BMSTU,6713,585623,0,2012
BMSTU,6713,667309,1,2012
BMSTU,6713,559138,0,2008
BMSTU,6713,789472,1,2008
BMSTU,6713,115298,0,2009
BMSTU,6713,153636,1,2009
BMSTU,6713,623877,0,2009
BMSTU,6713,915272,1,2009
BMSTU,6713,211929,0,2017
BMSTU,6713,407626,1,2017
BMSTU,6713,452797,0,2015
BMSTU,6713,661652,1,2015
BMSTU,6713,416237,0,2008
BMSTU,6713,860417,1,2008
BMSTU,6713,406528,0,2013
BMSTU,6713,535818,1,2013
MIPT,10538,704145,0,2008
MIPT,10538,964726,1,2008
MIPT,10538,298501,0,2017
MIPT,10538,819073,1,2017
MIPT,10538,958184,0,2020
MIPT,10538,989689,1,2020
MIPT,10538,990020,0,2012
MIPT,10538,994518,1,2012
MIPT,10538,122437,0,2021
MIPT,10538,303804,1,2021
MIPT,10538,583481,0,2009
MIPT,10538,811898,1,2009
MSU,40396,383233,0,2022
MSU,40396,816470,1,2022
MSU,40396,846094,0,2022
MSU,40396,857569,1,2022
MSU,40396,921509,0,2022
MSU,40396,951268,1,2022
MSU,40396,311906,0,2015
MSU,40396,367277,1,2015
MSU,40396,51546,0,2019
MSU,40396,999566,1,2019
MSU,40396,27893,0,2018
MSU,40396,830353,1,2018
MSU,40396,580787,0,2018
MSU,40396,906561,1,2018
MSU,40396,612001,0,2010
MSU,40396,956371,1,2010
MSU,40396,126070,0,2016
MSU,40396,276664,1,2016
MSU,40396,657577,0,2016
MSU,40396,812998,1,2016
HSE,10468,598568,0,2013
HSE,10468,983696,1,2013
HSE,10468,261087,0,2008
HSE,10468,681061,1,2008
HSE,10468,613375,0,2013
HSE,10468,649969,1,2013
HSE,10468,392948,0,2018
HSE,10468,990885,1,2018
HSE,10468,555664,0,2020
HSE,10468,710519,1,2020
HSE,10468,956846,0,2014
HSE,10468,977876,1,2014
HSE,10468,357394,0,2021
HSE,10468,911500,1,2021
RUDN,13805,57828,0,2009
RUDN,13805,919006,1,2009
RUDN,13805,308438,0,2015
RUDN,13805,454164,1,2015
RUDN,20828,995547,0,2018
RUDN,20828,999632,1,2018
RUDN,20828,681533,0,2016
RUDN,20828,728813,1,2016
RUDN,20828,269658,0,2015
RUDN,20828,323073,1,2015
RUDN,20828,546123,0,2013
RUDN,20828,781993,1,2013
RUDN,20828,239993,0,2018
RUDN,20828,975018,1,2018
MISIS,44979,166357,0,2012
MISIS,44979,466134,1,2012
MISIS,44979,926152,0,2010
MISIS,44979,969499,1,2010
MISIS,44979,435992,0,2015
MISIS,44979,712149,1,2015
MISIS,44979,275812,0,2014
MISIS,44979,951735,1,2014
MISIS,44979,730383,0,2017
MISIS,44979,809128,1,2017
MISIS,44979,701550,0,2012
MISIS,44979,774620,1,2012
MISIS,44979,68603,0,2018
MISIS,44979,798869,1,2018
MISIS,24773,75972,0,2012
MISIS,24773,910947,1,2012
MISIS,24773,601104,0,2014
MISIS,24773,779485,1,2014
MISIS,24773,592719,0,2009
MISIS,24773,865629,1,2009
MISIS,24773,985699,0,2017
MISIS,24773,993267,1,2017
MISIS,24773,838040,0,2009
MISIS,24773,977779,1,2009
MISIS,24773,23713,0,2019
MISIS,24773,122871,1,2019
MISIS,24773,65504,0,2015
MISIS,24773,994222,1,2015
MISIS,24773,433553,0,2021
MISIS,24773,806201,1,2021
MISIS,40869,718091,0,2017
MISIS,40869,888186,1,2017
MISIS,40869,926061,0,2009
MISIS,40869,935544,1,2009
MISIS,40869,907642,0,2013
MISIS,40869,929569,1,2013
MISIS,40869,147196,0,2018
MISIS,40869,779269,1,2018
MSU,3118,754711,0,2022
MSU,3118,972924,1,2022
MSU,3118,811114,0,2019
MSU,3118,987259,1,2019
MSU,3118,906754,0,2021
MSU,3118,989764,1,2021
MSU,3118,827629,0,2021
MSU,3118,847051,1,2021
MSU,3118,845519,0,2020
MSU,3118,903805,1,2020
MSU,3118,900140,0,2012
MSU,3118,975105,1,2012
MSU,3118,340109,0,2012
MSU,3118,556251,1,2012
MSU,3118,681173,0,2011
MSU,3118,952708,1,2011
HSE,28334,13277,0,2019
HSE,28334,455198,1,2019
HSE,28334,828791,0,2012
HSE,28334,843995,1,2012
HSE,28334,222775,0,2008
HSE,28334,684265,1,2008
HSE,28334,421433,0,2020
HSE,28334,797566,1,2020
HSE,28334,737941,0,2012
HSE,28334,883185,1,2012
HSE,28334,46740,0,2017
HSE,28334,907056,1,2017
HSE,28334,805952,0,2018
HSE,28334,837089,1,2018
HSE,28334,797590,0,2017
HSE,28334,944893,1,2017
HSE,28334,524918,0,2017
HSE,28334,548436,1,2017
MIPT,45524,338585,0,2010
MIPT,45524,627055,1,2010
MIPT,45524,267701,0,2010
MIPT,45524,720010,1,2010
MIPT,45524,344046,0,2014
MIPT,45524,382681,1,2014
MIPT,45524,560089,0,2011
MIPT,45524,932975,1,2011
MIPT,45524,597938,0,2021
MIPT,45524,797173,1,2021
MIPT,45524,73917,0,2020
MIPT,45524,839734,1,2020
MIPT,45524,210463,0,2009
MIPT,45524,339149,1,2009
MIPT,45524,173649,0,2009
MIPT,45524,431496,1,2009
MIPT,45524,250342,0,2012
MIPT,45524,465022,1,2012
MISIS,42697,37077,0,2008
MISIS,42697,141871,1,2008
MISIS,42697,223612,0,2012
MISIS,42697,590226,1,2012
MISIS,42697,51632,0,2012
MISIS,42697,552641,1,2012
MISIS,42697,699823,0,2020
MISIS,42697,999455,1,2020
MISIS,42697,472972,0,2009
MISIS,42697,746203,1,2009
MISIS,42697,517628,0,2017
MISIS,42697,879726,1,2017
MISIS,49967,538535,0,2013
MISIS,49967,711269,1,2013
MISIS,49967,194658,0,2008
MISIS,49967,848060,1,2008
MISIS,49967,428174,0,2022
MISIS,49967,621940,1,2022
MIPT,4150,586902,0,2020
MIPT,4150,894448,1,2020
MIPT,4150,153475,0,2012
MIPT,4150,483898,1,2012
MIPT,4150,359049,0,2015
MIPT,4150,498223,1,2015
MIPT,4150,639064,0,2009
MIPT,4150,999876,1,2009
MISIS,14918,62449,0,2017
MISIS,14918,790924,1,2017
MISIS,14918,336710,0,2008
MISIS,14918,336948,1,2008
MISIS,14918,420290,0,2022
MISIS,14918,487174,1,2022
MISIS,14918,147528,0,2022
MISIS,14918,606778,1,2022
MISIS,14918,323126,0,2019
MISIS,14918,478958,1,2019
MISIS,14918,996064,0,2021
MISIS,14918,998832,1,2021
MISIS,14918,249489,0,2013
MISIS,14918,308723,1,2013
MISIS,14918,250179,0,2014
MISIS,14918,659516,1,2014
MISIS,14918,627295,0,2013
MISIS,14918,876723,1,2013
MePhi,15154,566610,0,2015
MePhi,15154,683549,1,2015
MePhi,15154,560973,0,2021
MePhi,15154,584116,1,2021
MePhi,15154,724673,0,2020
MePhi,15154,824046,1,2020
MePhi,15154,249007,0,2012
MePhi,15154,565978,1,2012
MePhi,15154,48484,0,2016
MePhi,15154,342427,1,2016
MePhi,15154,428660,0,2008
MePhi,15154,724996,1,2008
MePhi,15154,314738,0,2010
MePhi,15154,801497,1,2010
