university,id,publication,year
BMSTU,4426,UT2YCEPMLD,2009
BMSTU,4426,EUJLW9E1Z8,2018
BMSTU,4426,5INPZVHC90,2008
BMSTU,4426,O47VHOAOGB,2017
BMSTU,4426,LIQX8155KC,2019
BMSTU,4426,3IHXH1970Q,2008
BMSTU,4426,KNYDXA6MCM,2013
BMSTU,4426,3SVZE8QMZP,2012
BMSTU,4426,XAP2B0ML41,2015
BMSTU,4426,9SIF0PCI39,2015
BMSTU,4426,I19JVTZA7A,2014
BMSTU,4426,MLWZJQ0EXK,2009
BMSTU,32028,7FR97CGKQ0,2009
BMSTU,32028,PY7HHC2MSZ,2012
BMSTU,32028,L1DKYCL4AM,2009
BMSTU,32028,FAXFUBNV9V,2019
BMSTU,32028,HMDBD6LDBK,2019
BMSTU,32028,KMKYAM83AV,2022
BMSTU,32028,6BP8JIMW98,2014
BMSTU,32028,NJD766K1ND,2011
BMSTU,32028,EQQQJ8LILU,2020
BMSTU,32028,P5JZLRU3EP,2015
BMSTU,32028,FELYAFURBX,2016
BMSTU,32028,JD11DCG7P7,2011
BMSTU,32028,AZKSVS20N0,2012
BMSTU,32028,KUL91BGH97,2021
BMSTU,32028,ZWTHAOAYNZ,2015
BMSTU,32028,0ZFBSFQ6RQ,2021
BMSTU,32028,LCNIQLC2RQ,2013
BMSTU,32028,4OP8VL4Q6A,2009
BMSTU,32028,WWDBLBJJQS,2015
BMSTU,32028,ESRKB8FH92,2009
BMSTU,32028,P8F5GZNS1V,2019
BMSTU,32028,XJ1OJ1WQF3,2019
RUDN,20828,SF5UFO7JBB,2016
RUDN,20828,1SGORHXP9I,2022
RUDN,20828,82ZEJR0X4D,2010
RUDN,20828,LVPRK0TZ6B,2022
RUDN,20828,LJDUIP7DOI,2020
RUDN,20828,EWZPOQWKAR,2016
RUDN,20828,EW4606VRFN,2017
RUDN,20828,UL5M29LHW2,2012
RUDN,20828,LY1HGS8CXW,2010
RUDN,20828,ZBOIHTG1B8,2015
RUDN,20828,28CM38L161,2016
RUDN,20828,Z2P8KDFZQM,2012
RUDN,20828,FFREHJOEFT,2012
MIPT,10287,WGGYWJ5Q97,2009
MIPT,10287,IKQLMEUFRN,2011
MIPT,10287,QLH6YE40DA,2018
MIPT,10287,FABNIIK29K,2017
MIPT,10287,ROYP30DO93,2015
MIPT,10287,VR70KORUL4,2021
MIPT,10287,NWA8HQ26BM,2022
MIPT,10287,LZA003G4FD,2010
MIPT,10287,JX942QAEAB,2017
MIPT,10287,0UGTRBPQTW,2017
MIPT,10287,SDUYC39WCL,2022
MIPT,10287,XTE39GQTEC,2009
MIPT,10287,LUG573BGPO,2008
MIPT,10287,Z1MOO65GDW,2014
MIPT,10287,23HMCQ4X0A,2008
MIPT,10287,4UFSZYOA5T,2022
MIPT,10287,CAM2BINKU3,2011
MIPT,10287,HWF9XMX8KQ,2009
HSE,33442,1R4ARPST89,2014
HSE,33442,IVZYCIZ424,2022
HSE,33442,FBNZIUEOJ8,2012
HSE,33442,YWM0PKJHIP,2008
HSE,33442,RHB63EN1Q4,2021
HSE,33442,PP9874NSVD,2015
HSE,33442,XO019SGLX9,2008
HSE,33442,4W78648NDF,2008
HSE,33442,T94CQ2MRL5,2017
HSE,33442,E4NMH1AY0L,2008
MIPT,6898,HRH2XYSG62,2013
MIPT,6898,L921RGJN0C,2014
MIPT,6898,2M01AA6L4L,2009
MIPT,6898,TI1H4V6OY8,2013
MIPT,6898,CWZGPDM0CV,2009
MIPT,6898,DJ6KALOYUC,2016
MIPT,6898,FSB5PES6AK,2008
MIPT,6898,3ZN5NTPPQ5,2008
MIPT,6898,N4DZSB7H61,2018
MIPT,27217,9SFS8BE9PA,2020
MIPT,27217,LEB243POFC,2011
MIPT,27217,G372SO84RR,2022
MIPT,27217,7ZP2S9F8MN,2018
MIPT,27217,46RHYUPYG8,2020
MIPT,27217,52BMFNL719,2008
MIPT,27217,KNPI8MG09M,2010
MIPT,27217,5K6H8I1Y9W,2011
MIPT,27217,M57LH5X6P9,2010
MIPT,27217,90JVGOWOD0,2019
MIPT,27217,VDBXUH3L44,2018
MIPT,27217,GKNPAX9885,2008
MIPT,27217,LUVRZE8J9X,2018
MIPT,27217,0SVRJKQ5FP,2019
MIPT,27217,UKYITQQKXT,2019
MIPT,27217,51R75ZFNQ2,2019
MSU,21397,G6XI9IA217,2009
MSU,21397,6WQUX9VR8G,2011
MSU,21397,AJUAY8Z32P,2022
MSU,21397,6UYEG7A2RL,2020
MSU,21397,8SNRG08XP4,2017
MSU,21397,5D04739811,2021
MSU,21397,DFAM4H09US,2022
MSU,21397,LGV7Q38VXT,2014
MSU,21397,OZWOS5DXZC,2008
MSU,21397,XQ6C2S88A9,2021
MSU,21397,G3NOVCM11L,2021
MSU,21397,M2XKIKFT05,2018
MIPT,35150,U1AGZTK27P,2008
MIPT,35150,GSB7XCBRVX,2021
MIPT,35150,IXGVUD2U85,2018
MIPT,35150,PT40A7HWJX,2009
MIPT,35150,UONW0873NI,2015
MIPT,35150,BIM3VKFZRO,2020
MIPT,35150,29ZBKANXH8,2011
MIPT,35150,X0HU7CJTAW,2020
MIPT,35150,UZWFMFKL8I,2012
MIPT,35150,BHL8IAFX2I,2018
MIPT,35150,Z65PO2ZX4V,2015
MIPT,35150,EAQ4RZHQMO,2020
MIPT,35150,4Y2EYXUCKZ,2012
MIPT,35150,YSN8BDXB47,2011
MIPT,35150,K8YARF11HL,2011
MIPT,35150,IRZ4UWJZRY,2018
MIPT,35150,2BWD4ONKDX,2009
MIPT,35150,G7EAOOGHX1,2010
MIPT,35150,5EU5AW6EQ3,2011
MIPT,35150,OX0WZ3GRP8,2021
MIPT,35150,1RXXIS7CLW,2015
MIPT,35150,5YWB0Z3HWE,2015
MIPT,35150,WDDX23FRJL,2017
MIPT,35150,97G7ONT9JZ,2008
RUDN,31058,Z573TPCAYS,2008
RUDN,31058,VQN90U0IB2,2022
RUDN,31058,MVOK6HTWA0,2010
RUDN,31058,X1HQZYUAJV,2017
RUDN,31058,4B6WH30LNH,2021
RUDN,31058,SEMWBKG6HY,2022
MISIS,32018,WUW0G0MU3S,2016
MISIS,32018,CVKL3193GX,2019
MISIS,32018,L7G8KMK2EI,2008
MISIS,32018,QI7GVNCTOA,2012
MISIS,32018,ZU9B6OAVFM,2016
MISIS,32018,AGO4PS795L,2008
MISIS,32018,FDZNPFSHYD,2014
MISIS,32018,JPU0R8LK57,2019
MISIS,32018,4TMQP1KJNM,2010
MISIS,32018,OO3DR3IR3B,2009
MISIS,32018,0LB1X7J7IF,2010
MISIS,32018,7S00U3ICZK,2017
MISIS,32018,9VC6STKWGH,2008
MISIS,32018,OGNMYAKCO1,2022
MISIS,32018,ZMUY3A12SE,2018
MISIS,32018,UUH373WVCH,2009
MISIS,32018,A09AHX7F7C,2014
MISIS,32018,876W26S4QT,2021
MISIS,32018,DK10C90XCJ,2012
MISIS,32018,I0902742IR,2021
MISIS,32018,059259HTS9,2009
MISIS,32018,K3J1G64RSL,2015
MISIS,32018,N2VQXVXG31,2010
MISIS,32018,ZRHNZBQE0E,2015
MISIS,32018,552VFKR496,2021
BMSTU,5073,5GWZBNEL36,2018
BMSTU,5073,YXGZ2L9X2G,2017
BMSTU,5073,8M1SS4BE2X,2016
BMSTU,5073,2TS9TFO831,2010
BMSTU,5073,BZUT84LKV2,2012
BMSTU,5073,PNUMXTJR9T,2014
BMSTU,5073,AUGX9NZBR1,2011
BMSTU,5073,9BXZWBE7XX,2018
BMSTU,5073,S2DJTUNB9H,2010
BMSTU,5073,KZFH75EO3V,2009
BMSTU,5073,Y3FUFEG6CC,2018
BMSTU,5073,56V0D7AF1X,2014
BMSTU,5073,X9QHHYK4PP,2020
BMSTU,5073,5UNBSHO0AH,2013
BMSTU,5073,G7ZDX7FXIL,2016
BMSTU,5073,M0VTSJIT7E,2013
BMSTU,5073,FZPSS3JSTH,2015
BMSTU,5073,6NKC898MRX,2008
BMSTU,5073,C428CQYZCQ,2011
BMSTU,5073,QM37RY4Z0P,2020
BMSTU,5073,STQV5GFVM4,2021
BMSTU,5073,KBJ64ZY70Y,2014
BMSTU,5073,6FO0584A86,2017
BMSTU,5073,4TUQARLHFC,2017
BMSTU,5073,K1UV3BT4YS,2017
BMSTU,5073,3HY3V32WB2,2014
RUDN,9007,CXGFXE0789,2015
RUDN,9007,3Z8LNZUIYE,2012
RUDN,9007,9C7M2SVMA8,2011
RUDN,9007,M3SM8F546I,2014
RUDN,9007,OFOLSBDYZI,2014
RUDN,9007,6FH3HYQHH4,2020
RUDN,9007,B9KIZFV7XA,2012
RUDN,9007,QT2BD82GP7,2008
RUDN,9007,0PBBQXQB62,2021
RUDN,9007,1JK1WCXA8Y,2013
RUDN,9007,5ERLCR4W4M,2012
RUDN,9007,H2SWFCVVZF,2012
RUDN,9007,I3QGKTBTFM,2016
RUDN,9007,I1MMKU67R9,2011
RUDN,9007,QE7YOAUOB1,2015
RUDN,9007,W31ZFTQO3E,2016
RUDN,9007,9UZ68VMMEK,2010
RUDN,9007,4ZU7EC7ZPX,2014
RUDN,9007,66JYKUR2L4,2008
RUDN,9007,DODEVR9FGS,2014
RUDN,9007,5ZIBTQ7CZ9,2016
RUDN,9007,VB0DSHKU07,2012
RUDN,9007,O3XBKK6DVA,2014
BMSTU,20742,MDKYM8EQFX,2011
BMSTU,20742,4O01VOMYFT,2021
BMSTU,20742,A3DLU8H59I,2021
BMSTU,20742,NE921I0NFL,2011
BMSTU,20742,BAWFP9SKT2,2008
BMSTU,20742,EQGZURX27P,2014
BMSTU,20742,H1CSVL05WH,2011
BMSTU,20742,J4WDUMHO3X,2017
BMSTU,20742,Y9NPITBV8G,2021
BMSTU,20742,8FRXBIGAUD,2021
BMSTU,20742,KNF3WAOIRR,2018
BMSTU,20742,JZGIW2XRTX,2012
BMSTU,20742,NA8CPI8SIO,2009
MePhi,40989,8V2DUY5KF3,2010
MePhi,40989,GFPYDQHMRL,2017
MePhi,40989,WZ1R034TS5,2021
MePhi,40989,UJAE2V52YP,2013
MePhi,40989,CX549MD2TU,2019
MePhi,40989,0IYQAHUULD,2020
MePhi,40989,R2CW5C4PDS,2012
MePhi,40989,II3YYW4MJC,2012
MePhi,40989,TUUDL0EE2Z,2008
MePhi,40989,BOZK5SQOE1,2011
MePhi,40989,WQL9DAW8X1,2016
MePhi,40989,2QJXDVDXQE,2009
MePhi,40989,D3VBWRF1SX,2010
MePhi,40989,V67AP5KEUW,2015
MePhi,40989,22GO7EDT91,2009
MePhi,40989,1JHGI4UC9Y,2022
MePhi,40989,56R6AO81AE,2010
MePhi,40989,DRCPO9HVP1,2022
MePhi,40989,7Y37EH5WVJ,2008
MePhi,40989,CUEWY3SU4J,2021
MePhi,40989,UE4AXDEHQ8,2015
MePhi,40989,M3J4OHZFN5,2015
MePhi,40989,9HVCKYUQYX,2009
MePhi,40989,GC132K8R2W,2019
RUDN,30619,U8CIWYDNQV,2019
MSU,29542,WLR25EKXUO,2021
MSU,29542,QQVSJROB4A,2016
MSU,29542,MW3BC20REC,2012
MSU,29542,H18ANSMD1P,2016
MSU,29542,NHRQJWZDYE,2018
MSU,29542,3P21WUEZQZ,2020
MSU,29542,DRN7QQC2SJ,2020
MSU,29542,KQHT6WC15K,2015
MSU,29542,14JLL6U2B8,2018
MSU,29542,OFQW59XL7R,2016
MSU,29542,NCU89L1CRD,2015
MSU,29542,FZJL0LKZPA,2011
MSU,29542,7GF1VSRFDU,2008
MSU,29542,P5HLJDBEVE,2013
MSU,29542,O4919FLKEO,2021
MSU,29542,080PBW3IDI,2017
MSU,29542,8RNMNZU039,2012
MSU,29542,ZR1LVR638B,2013
MSU,29542,E9CKON8F3B,2015
MSU,29542,VD3BHLU02P,2022
MSU,29542,TVJQMSCI30,2022
MSU,29542,PIWIDRU6MJ,2018
MSU,29542,NZCWBOA6BQ,2009
MSU,29542,OZWQW52UWF,2015
MSU,29542,GE3Q1WI4V4,2011
MSU,29542,4G2IB670P5,2019
MSU,29542,WXTVHM4S32,2018
MSU,29542,8A7KW3ER9K,2017
MSU,29542,TYPBW4OW1H,2020
HSE,2287,8Q0PDW7DYP,2016
HSE,2287,G8H8NBKJEM,2011
HSE,2287,UBEYUDJ76S,2010
HSE,2287,3A7VUTC6VM,2011
HSE,2287,T5S9S6KV69,2013
HSE,2287,X0TQ8THM7I,2011
HSE,2287,C3QFMLAK8G,2019
HSE,2287,IJE62O58MA,2013
HSE,2287,I1ULOW0JMS,2018
HSE,2287,FEMH6I1USQ,2014
HSE,2287,A50OLR7RHD,2017
HSE,2287,TR9D7LPDUH,2010
HSE,2287,01CYK5OQTZ,2009
HSE,2287,C8X3TLL2OX,2010
HSE,2287,S396KUSZZJ,2019
HSE,2287,PTN8YNALP8,2012
RUDN,5328,HYJ5DDLJA4,2014
RUDN,5328,BFYZIKCDKL,2019
RUDN,5328,MEAKB0JMD1,2015
RUDN,5328,TVPLR878FL,2014
RUDN,5328,GDR957EJ2N,2021
RUDN,5328,Q7RGTDEWLO,2021
RUDN,5328,APCW58XYTD,2008
MePhi,4225,JCPQ31LD6D,2014
MePhi,4225,TDF783EF5M,2008
MePhi,4225,VM1XI4APG1,2009
MePhi,4225,2Y95FGXT6H,2013
MePhi,4225,387TWB7XMV,2015
MePhi,4225,NE940PITGJ,2008
MePhi,4225,4ZNZHC3XIV,2011
MePhi,4225,K0AAGLZLLV,2021
MePhi,4225,AHBQ7K293N,2022
MePhi,4225,669GMYALL7,2015
MePhi,4225,8CQ2BQXH9M,2021
MePhi,4225,RHEIKS10QU,2014
MePhi,4225,3AWRA4CKSM,2016
MePhi,4225,TNRYW9240U,2013
MePhi,4225,BM7JKCR2CD,2016
MePhi,4225,BXPM9Y3HUT,2015
MePhi,4225,ZCSFZA7057,2014
MePhi,4225,JV2GUXXH7Y,2008
MePhi,4225,59BSTCO0C4,2018
MePhi,4225,3ADP26SE7C,2013
MePhi,4225,P9E459PAFW,2018
MePhi,4225,SL0I3VBCK1,2018
MISIS,48500,EVFEZIR24A,2021
MISIS,48500,VUF459PMDB,2022
MISIS,48500,SQ3W6OYSPS,2015
MISIS,48500,LJ7PZDENU0,2010
MISIS,48500,IE8P78UV6W,2017
MISIS,48500,QRB1FP41I1,2015
MISIS,48500,IHMX9MJL0I,2019
MISIS,48500,2TQ4LDFXJP,2020
MISIS,48500,NYE6JHB86Q,2018
MISIS,48500,3RS63A587N,2022
MISIS,48500,O3XKIHYS0X,2019
MISIS,48500,RUYNI9OBGD,2014
MISIS,48500,NBGKCLW1UZ,2020
MISIS,48500,L1QFGX2YRH,2020
MISIS,48500,SYR9JH4M2Q,2009
MISIS,48500,HRWWSCVJ4E,2008
MISIS,48500,CQRPKKN5MO,2009
MISIS,48500,427CUGY36N,2014
MSU,29482,SWKIQVHI6I,2018
MSU,29482,H8IE3W34J9,2009
MSU,29482,BM0MFL0ZGW,2020
MSU,29482,S45IICKAIQ,2014
MSU,29482,C6RTOGPHTJ,2016
MSU,29482,SKLV1NK0US,2018
MSU,29482,G9HEXFEOPC,2018
MSU,29482,6ST0197ZC0,2012
MSU,29482,X16S1L5M0A,2017
MSU,29482,7YZT6C3505,2016
MSU,29482,935CFPCH3K,2009
MSU,29482,HJTQE1EVE6,2010
MSU,29482,W16LF4Q6EC,2020
MSU,29482,SLBDL30UN7,2022
MSU,29482,3ESGRI2PHG,2013
MSU,29482,XD9XBIDEDI,2020
MSU,29482,D02F2FNQIM,2019
MSU,29482,LJ8IF9YFGC,2008
MSU,29482,HUP0BR44RL,2017
MSU,29482,UQOPSXDY41,2018
MSU,29482,ZMTKSRQFVE,2014
MSU,29482,V9O31AM46V,2010
MSU,29482,0LEPJH13LP,2012
MSU,29482,7PNH6J4M6R,2020
MSU,29482,D3HXK0FO33,2013
MIPT,37409,SWU1BY1DGV,2018
MIPT,37409,X3V814VHRQ,2012
MIPT,37409,CA1TXSG6CI,2022
MIPT,37409,U0BAC6P34D,2014
MIPT,37409,8JXXQ4S0ZC,2017
MIPT,37409,P3B8L5A08V,2019
MIPT,37409,TAOMD6REGD,2019
MIPT,37409,5RK9JYJW8V,2016
MIPT,37409,84SHGJTZ3T,2012
MIPT,37409,EC97NDSKV1,2018
MIPT,37409,PGH3F9BF9K,2019
MIPT,37409,KMEHH3GJ5R,2016
MIPT,37409,IISX2I2446,2018
MIPT,37409,PVDHDQB7ZT,2015
MIPT,37409,2MNH309G9F,2021
MIPT,37409,8PZ6LON43F,2014
MIPT,37409,OYK3U5XOBA,2008
MIPT,37409,ICJJICBDXR,2011
MIPT,37409,VI9O28O9VG,2015
MIPT,37409,YEBU9E2CX5,2019
BMSTU,36310,F4U0AU7NW8,2015
BMSTU,36310,2V8YKE04XY,2018
BMSTU,36310,OYNNAHZRHA,2019
BMSTU,36310,FRHLVYRC4E,2020
MSU,48919,OOE8J05O11,2018
MSU,48919,XCZ1XPSU3L,2010
MSU,48919,Z7ZYV8UWBI,2021
MSU,48919,M9F1GCYNLE,2008
MSU,48919,MVUG9CJEXE,2021
MSU,48919,11KPC58BZ7,2017
MSU,48919,0YH2YHSFNW,2017
MSU,48919,16Q021LT5N,2009
MSU,48919,B6CRZ1LOZ3,2020
MSU,48919,78VPA915TY,2013
MSU,48919,0UMSX1O7QJ,2009
MSU,48919,RWV5XWNJXP,2011
MIPT,37677,LEQYU776V2,2013
MIPT,37677,XNJR4LH8S8,2009
MIPT,37677,YC3H152IJ0,2019
MIPT,37677,YA7CGIPRFA,2016
MIPT,37677,QZNT3ROTSM,2022
MIPT,37677,ZFM7LH3JPD,2010
MIPT,37677,PUK54EETAJ,2017
MIPT,37677,TVWQRA2V6W,2011
MIPT,37677,JRNMNNJC31,2018
MIPT,37677,PBHJZP4A2Q,2021
MIPT,37677,4X0SXO3M3X,2016
MIPT,37677,G9ISC158NJ,2017
MIPT,37677,KNC4LO1D7H,2016
MIPT,37677,27B6D20QKW,2017
MIPT,37677,8UCSCTFVNK,2012
MIPT,37677,5EBU8JV9ZA,2019
MIPT,37677,9QC63DPSHI,2016
MIPT,37677,UGFFW415V3,2013
MIPT,37677,M0ENTWHPE8,2021
MIPT,37677,2ZDRF919ML,2010
MIPT,37677,9IEXLXSV2G,2011
MIPT,37677,5FKSKPZSSM,2008
MIPT,37677,1JLEB7KUSI,2009
MIPT,37677,LDJTVTQRCQ,2011
HSE,5428,81M4VBYFQV,2009
HSE,5428,QRFQF3QTNT,2021
HSE,5428,OKHX9HIYNS,2022
HSE,5428,YH0GI40DQQ,2017
HSE,5428,RTD257ROFN,2008
HSE,5428,OZML5LT7D9,2019
HSE,5428,7A649MJR2J,2022
HSE,5428,HUXQ3UZ5VH,2022
HSE,5428,8ABI49E64U,2013
RUDN,12924,B846JJ49IK,2008
RUDN,12924,AGSN2ME8I5,2020
RUDN,12924,8KJD9KPAQN,2022
RUDN,12924,FJJFJ92OZX,2008
RUDN,12924,V3AP6JEM0P,2019
RUDN,12924,717TTILNIJ,2009
RUDN,12924,UV82HO56YI,2010
RUDN,12924,MZ66SNCH18,2021
RUDN,12924,Q7X4AU7A16,2021
RUDN,12924,IKKKOWWK5N,2015
RUDN,12924,SOY193JB4P,2014
RUDN,12924,9B5P8MYEJX,2019
RUDN,12924,WBW1RGJ6Q3,2014
RUDN,12924,U3N2JXDIZ9,2022
HSE,18086,8E5D3ICYGW,2021
HSE,18086,HM2GVJMK52,2019
HSE,18086,WHIM6WAPMF,2010
HSE,18086,RJZ9DVKMP4,2015
HSE,18086,NAI3MRAQ87,2011
HSE,18086,ANGATQSTFP,2008
HSE,18086,NWT2X50808,2017
HSE,18086,04979626XO,2020
HSE,18086,LEHWXEPUR6,2015
HSE,18086,RWE5LXBKIA,2014
HSE,18086,T1HEE9QQQH,2012
HSE,18086,ABNTWX7HUA,2013
HSE,18086,PRPBZN3FVP,2018
HSE,18086,B6Z7BU9YZ8,2017
HSE,18086,IWQQ1I71E6,2013
HSE,18086,VTF3EJR1D9,2021
HSE,18086,OHWP6X5Q7X,2009
HSE,18086,MLFDKFGJMI,2010
HSE,18086,LBCFBF94OW,2015
HSE,18086,M0MD9HV3HK,2021
HSE,18086,55S0DQ2K1E,2017
BMSTU,31856,8QPP72SUEK,2020
BMSTU,31856,4OJN6IMG55,2019
BMSTU,31856,FXPGCZADG6,2016
BMSTU,31856,3WSWXKU5UX,2015
BMSTU,31856,IS8ED0IR1R,2020
BMSTU,31856,34ZBEUXTQR,2019
MISIS,30430,WS53EEBLYE,2017
MISIS,30430,UTX3GYWIM7,2013
MISIS,30430,5QBHUDO3QR,2017
MISIS,30430,L0T1HM9EK3,2020
MISIS,30430,RTU9P0K6FE,2016
MISIS,30430,4ZJJBVXWEC,2011
MISIS,30430,SKXB7M80CN,2022
MISIS,30430,7I7VB3RG70,2010
MISIS,30430,KAXZ10ES5K,2012
MISIS,30430,TX4HO8ZN53,2014
MISIS,30430,M1MFDRGBWO,2010
MISIS,30430,WXB6RYJB6C,2010
MISIS,30430,3RMZ05YT2N,2009
MISIS,30430,B7KQODF3Q7,2009
MISIS,30430,H4YKQFFY0Y,2020
MISIS,30430,0Y7754LZO7,2012
MISIS,30430,KOP0ZXMGO5,2015
MePhi,35283,ZZAABXBH4K,2021
MePhi,35283,IYONBQZEZ3,2009
MePhi,35283,XOTVL5IRVC,2012
MePhi,35283,WUZXXCE2T5,2015
MePhi,35283,YPNZZ7N2QC,2017
MePhi,35283,SHFZBMPVR3,2015
MePhi,35283,PMMWH10O5V,2015
MePhi,35283,Y188Y54M36,2017
MePhi,35283,QG5OOC0H5Y,2018
MePhi,35283,FXFSX6RCMU,2018
MePhi,35283,HVBDV6Z71U,2015
MePhi,35283,O60JPAZ2Q5,2014
MePhi,35283,0QRI3MC419,2022
MePhi,35283,DN9VJ2VO6I,2009
MePhi,35283,3PWGQ6MYTK,2015
MePhi,35283,HMD1I6X5CO,2008
MePhi,35283,XPJB953BWB,2019
MePhi,35283,7UHVOL1UDZ,2013
MePhi,35283,WKIIBRTKZ9,2014
MePhi,35283,W9QZ5VAA5X,2010
MePhi,35283,UDNQFPCIYP,2009
MePhi,35283,3DV1A0DL2W,2022
MePhi,35283,N9SWSX72P4,2017
MePhi,35283,O6MG5UE56X,2016
MISIS,3746,FFPYZ4RJJD,2013
MISIS,3746,B8F1VHZDOY,2018
MISIS,3746,I6OPEMTIYQ,2014
MISIS,3746,EKIJI7IKS8,2013
MISIS,3746,9O456NVLD1,2015
MISIS,3746,QMSZF6OFEK,2013
MISIS,3746,6O6YLTQD87,2018
MISIS,3746,O9O1ST3OI2,2021
MISIS,3746,F9JJ0DXTUQ,2016
MISIS,3746,U3EV51WLCY,2012
MISIS,3746,Y2J2VOR5FT,2011
MISIS,3746,H9Z6B0KINW,2012
BMSTU,6886,BS4G8G5IRV,2008
BMSTU,6886,BOQIQMVHPL,2019
BMSTU,6886,S3QBV28PN0,2009
BMSTU,6886,3C0FD2MGGK,2009
BMSTU,6886,I8ZTG2A2TR,2015
BMSTU,6886,0I13GIZRUN,2012
BMSTU,6886,O2AUU2TB2A,2022
BMSTU,6886,34FHTQ7OV9,2022
BMSTU,6886,3D7R0WXG1G,2009
BMSTU,6886,9MFBE9WLGO,2014
BMSTU,6886,AE86UAAYVH,2011
BMSTU,6886,PCRUGGBOKV,2011
BMSTU,6886,I5HVEM6HNG,2021
BMSTU,6886,JHES12FFYH,2016
BMSTU,6886,LBOTJDT0LH,2011
BMSTU,6886,9LV4AJR9KM,2012
BMSTU,6886,LX4BAVQCAC,2022
BMSTU,6886,N6MI58MUY5,2019
BMSTU,6886,RJ6LYW24WL,2015
BMSTU,6886,ZE9F291EU9,2013
BMSTU,6886,LPG3F2E8U0,2020
BMSTU,6886,F8OYXR8YF8,2013
BMSTU,6886,JGUURNNQCQ,2022
BMSTU,6886,HNWIUSZQD1,2012
BMSTU,6886,Q27IVXWQ6C,2020
BMSTU,6886,XUENBM2GD4,2016
MePhi,7805,HYGNEAZ3RE,2019
MePhi,7805,8IB0X5JK6I,2008
MSU,21397,1B3AYWG3PN,2020
MSU,21397,5MEM4SJJ10,2015
MSU,21397,O5AMRIX32H,2010
MSU,21397,FJ0G565I7S,2017
MSU,21397,14255H28VM,2020
MSU,21397,1EU1ZA4S3A,2022
MSU,21397,XHX9CJQ0UB,2008
MSU,21397,QW689B1OOQ,2017
MSU,21397,D0JU45IOJ1,2013
MSU,21397,QTMFOJQHK7,2017
MSU,21397,6DC4PHWBBA,2018
MSU,21397,5MQ7Z37W78,2017
MSU,21397,DKKW5DL3M2,2019
MSU,21397,1VJGNZW0TW,2015
MSU,21397,0GJFXPAEJL,2014
MSU,21397,REWPO8Z25A,2017
MSU,21397,NK6E517JBF,2013
MSU,21397,NGHJ06J6QK,2011
MISIS,10532,ZQ5PBVX7GX,2016
MISIS,10532,0MWQ4FQUDA,2018
MISIS,10532,L4VNTDK57H,2008
MISIS,10532,44932SRX3H,2009
MISIS,10532,Y1SCDCGDLK,2014
MISIS,10532,AWNYQ8CIS5,2017
MISIS,10532,G185OBA1FX,2014
MISIS,10532,V99D95SZQW,2021
MISIS,10532,IT5V6GWCNM,2016
MSU,9058,G04TT8KYSP,2021
MSU,9058,POI5EPROVB,2014
MSU,9058,9M6OAOP4YY,2010
MISIS,41779,D0BENS7QU1,2009
MISIS,41779,A4C12BK1JW,2009
MISIS,41779,DDQFNOWJ59,2018
MISIS,41779,AISJ09WQQK,2021
RUDN,2020,XV89I35CAR,2017
RUDN,2020,SKEYZ193M2,2008
RUDN,2020,EYWWAGNPIM,2008
RUDN,2020,IV5QVRGBQT,2021
RUDN,2020,CAKYENKP6A,2021
RUDN,2020,SVF7R1JJ9R,2014
RUDN,2020,LPVRE20MVU,2022
RUDN,2020,6N2AZ123YK,2008
RUDN,2020,YZESOOGBVR,2017
RUDN,2020,EAWMZ90XAK,2016
RUDN,2020,6LUHX8IXWC,2014
RUDN,2020,62V4K5SZ31,2009
RUDN,2020,YYIZ69SRLU,2020
MIPT,22746,D4T0ZMFBUF,2018
MIPT,22746,3NUDY5B698,2008
MIPT,22746,IXR1BAMC1C,2016
MIPT,22746,4HFGSNFP91,2017
MIPT,22746,4DAUXRP0JS,2014
MIPT,22746,RXPD1DIFM3,2012
MIPT,22746,FUPZI5G1YQ,2015
MIPT,22746,NVXMOQNMUL,2009
MIPT,22746,BWNV30Y8CI,2021
MIPT,22746,X1IKT8BMTM,2013
MIPT,22746,6L46B7VPX8,2022
MIPT,22746,ARNRZAZV5M,2018
MIPT,22746,ZYJ5NUEFSS,2020
MIPT,22746,BOV1N9XN35,2009
MIPT,22746,JDZXPE61JK,2016
MIPT,22746,F7ES5BPG3E,2011
MIPT,22746,4F8DZUMAB9,2021
MIPT,22746,DDEB9ZCPQI,2018
MIPT,22746,OQXIP89XDC,2014
MIPT,22746,OAPJB8OJFU,2008
MIPT,22746,PT2TW8X3O1,2008
MIPT,22746,2P8LNXF2DE,2012
MIPT,22746,PNUYV5KGHG,2021
MIPT,22746,ZZGPG6VRWW,2013
MIPT,22746,FAVRQ0E0SP,2018
MIPT,22746,KQJM56IVCN,2013
MIPT,22746,4Y6GOS4NOR,2021
MIPT,22746,9P6MF9VQX9,2009
HSE,19433,DF7U2B50NO,2012
HSE,19433,FS9T3PJ5G4,2012
HSE,19433,WQPEMV8IME,2013
HSE,19433,9R327RBVGE,2015
HSE,19433,LFYP7RMZT2,2013
HSE,19433,PCMMWCZBJN,2017
HSE,19433,4SXORMRVD0,2021
HSE,19433,VNE6E20NOK,2021
HSE,19433,VKVSVKSHVR,2021
HSE,19433,YZ6R98R1R9,2013
HSE,19433,3HAQPQ7PQ7,2011
HSE,19433,LGN6Y6XX6G,2015
HSE,19433,7CSUPMJART,2011
